mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.3114001750946045,0.040411478089650614,0.020228099822998048,0.004103434260787544,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.964170271314542,0.9640171326793134,0.9647404182333927,0.9726168649908802,0.967859915384815,0.9666809205205886,0.0032799432882297647,5
4.532418060302734,0.09515435600547205,0.02629380226135254,0.006255291904671754,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.9826623505131323,0.9850536692017001,0.9840924297682658,0.9843818207130233,0.9851345324810465,0.9842649605354337,0.0008933083206986548,1
4.499236345291138,0.11144004568302077,0.026451683044433592,0.0025930051881860325,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.9802639638875539,0.9820168122661691,0.9823301574736366,0.9825153786800881,0.9823761623969741,0.9819004949408843,0.0008343518493114895,2
3.6420421600341797,0.04510146681174641,0.026410007476806642,0.006540302650403594,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.9791189580918456,0.9787255095982584,0.9805938009480458,0.9818098588724424,0.9813898504250815,0.9803275955871348,0.001218510499968134,3
4.219013357162476,0.5856959185806544,0.014097356796264648,0.0070898198455261515,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.978266093692573,0.9793969636142603,0.9792838766220916,0.9801982534255466,0.9812199593677221,0.9796730293444387,0.000987519406340051,4
